"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000044",1129.45431979586,-2.62047604308079,0.51914558100714,1.89410826796534e-08,5.43638672092599e-06,NA,"protein_coding"
"2","ENSGALG00000000059",18321.0535226738,0.74404093286883,0.39840077475541,0.00425064187086138,0.0314955233875,NA,"protein_coding"
"3","ENSGALG00000000141",63.1448391838123,-1.346406818224,0.396319895341411,3.38702822403278e-05,0.00114000433623273,"BLB1","protein_coding"
"4","ENSGALG00000000151",1196.41686326336,0.634539605956423,0.355889558149402,0.00567895246363492,0.0381784754615735,NA,"protein_coding"
"5","ENSGALG00000000161",891.20064404595,0.424847209898882,0.197484636158601,0.00614439430259758,0.040239401263599,NA,"protein_coding"
"6","ENSGALG00000000189",1783.4692846701,0.797795346506802,0.304576052514907,0.000626954683737124,0.00853376467758135,NA,"protein_coding"
"7","ENSGALG00000000215",771.653309248743,0.56909027414016,0.234965577955945,0.00181494872117604,0.0177126612719195,NA,"protein_coding"
"8","ENSGALG00000000220",2898.9537394281,0.772473556663782,0.204659410664511,1.43956974162639e-05,0.00061098661918643,NA,"protein_coding"
"9","ENSGALG00000000241",2370.94031417017,0.805337369985385,0.403189834821453,0.00262338491721239,0.0226038335672137,"STARD4","protein_coding"
"10","ENSGALG00000000253",1045.45549477225,0.429607322614527,0.139707498637665,0.000471929074921425,0.00702345467845459,"SLC25A46","protein_coding"
"11","ENSGALG00000000264",949.893072304591,0.472501161419018,0.203992509808615,0.00337240874214432,0.0268558467306122,NA,"protein_coding"
"12","ENSGALG00000000273",624.712321278299,0.657963060868832,0.194708954100151,7.89213851106294e-05,0.00207356543975189,NA,"protein_coding"
"13","ENSGALG00000000313",262.634335988052,-1.7383923542377,0.691355570718993,0.000388076638438869,0.00615543735856477,NA,"protein_coding"
"14","ENSGALG00000000318",779.653479027169,-0.583885475710125,0.15034724227823,1.409596663346e-05,0.000603237087313916,"CSRP1","protein_coding"
"15","ENSGALG00000000336",2579.65587516168,-0.392931193558972,0.164518152798523,0.004015412026582,0.0302900880852858,NA,"protein_coding"
"16","ENSGALG00000000364",103.552614058032,-0.646341622975501,0.307638671621361,0.00299778497212558,0.0247141201391108,NA,"protein_coding"
"17","ENSGALG00000000390",938.402871144563,0.343431207029361,0.117236867775954,0.00112116870630464,0.0129744834035208,NA,"protein_coding"
"18","ENSGALG00000000394",219.02494770992,0.882479629155836,0.597297938256311,0.00517481606460131,0.0359306666885508,NA,"protein_coding"
"19","ENSGALG00000000402",405.050362803562,-1.71971138413924,0.443814586832863,4.73892243785531e-06,0.000278772660730868,"LOXL2","protein_coding"
"20","ENSGALG00000000404",5995.94785726184,0.392691352263561,0.123269698392477,0.000385279032242263,0.00612363762254189,"COPS2","protein_coding"
"21","ENSGALG00000000452",151.112129229731,-0.784610857238333,0.26321209290475,0.00022398143385326,0.00429316274391937,"TNFRSF10B","protein_coding"
"22","ENSGALG00000000461",8008.55537283756,-0.829262016798541,0.210898527796509,6.83360196331073e-06,0.000355462345896254,NA,"protein_coding"
"23","ENSGALG00000000529",3119.86714994999,-0.479069897516057,0.220543114370444,0.00440072281271724,0.032343847161593,"LIMD2","protein_coding"
"24","ENSGALG00000000535",1254.6392978536,0.315405919648927,0.123501689722186,0.00390595580653662,0.0297990672865107,NA,"protein_coding"
"25","ENSGALG00000000584",1839.59739082205,-0.524121405817342,0.167068963895751,0.00026361997102619,0.00475778613596215,NA,"protein_coding"
"26","ENSGALG00000000604",2141.34388069224,0.659792514560254,0.301163901032165,0.0024016247295957,0.0212989095565579,NA,"protein_coding"
"27","ENSGALG00000000608",6175.88762630241,-1.29515153032357,0.241296266653983,4.70788622357475e-09,1.85745321198674e-06,"CDH1","protein_coding"
"28","ENSGALG00000000619",2441.01886921368,-0.312331772969943,0.127623742134973,0.00524902483160531,0.0362828566547966,NA,"protein_coding"
"29","ENSGALG00000000621",677.553283018966,-0.683107113327284,0.25602678502876,0.000680289209382843,0.00906797928883135,NA,"protein_coding"
"30","ENSGALG00000000681",2563.99424439707,0.763879449623326,0.271617932334259,0.000388899919226525,0.00616216907910829,"PAK1","protein_coding"
"31","ENSGALG00000000692",654.470362864064,-0.437492121126798,0.167816382003224,0.00183858608493753,0.0178419073028894,NA,"protein_coding"
"32","ENSGALG00000000699",2072.79408805216,-0.36793559993206,0.159881948877367,0.00557702216015055,0.0377892172597219,"WWP2","protein_coding"
"33","ENSGALG00000000703",1151.79651844323,0.828282960182679,0.353686547006733,0.00119529631479519,0.0134887748482622,NA,"protein_coding"
"34","ENSGALG00000000713",2660.24832962457,-0.601179669051326,0.324892166751749,0.00545879027256697,0.0373154207614545,"ZFHX3","protein_coding"
"35","ENSGALG00000000721",4829.74394463544,-0.375272809517383,0.175583097537377,0.00782496301588793,0.0467903458533708,"SLC41A1","protein_coding"
"36","ENSGALG00000000726",11069.545580838,0.235966458654504,0.0940489304747311,0.00666450151079142,0.0423573137902655,"ELAVL1","protein_coding"
"37","ENSGALG00000000731",46.1429178934717,-1.15785753470043,0.455198826490715,0.000507945818194537,0.00736831450261728,NA,"protein_coding"
"38","ENSGALG00000000769",112.556056400824,-1.20895118200377,0.662872109275091,0.00216533575989009,0.0199239262385598,NA,"protein_coding"
"39","ENSGALG00000000791",3046.9036026468,0.386052480474585,0.14187182168603,0.00169672416138798,0.0169332632876504,NA,"protein_coding"
"40","ENSGALG00000000793",5236.22004040868,-0.371399530690011,0.138085191861888,0.00197920263876773,0.01876300565135,NA,"protein_coding"
"41","ENSGALG00000000802",1438.71079123841,-0.444141614715969,0.176623101099991,0.00231238252210471,0.0207398358987196,"DHODH","protein_coding"
"42","ENSGALG00000000812",17111.0077725933,0.580694811569356,0.111206716767124,2.35213651282781e-08,6.31356302763442e-06,"OAZ1","protein_coding"
"43","ENSGALG00000000820",77.4689232170916,-1.39917444432362,0.457859197853546,0.000100439692372253,0.00244361072040779,NA,"protein_coding"
"44","ENSGALG00000000836",507.646423961503,-0.455804436750901,0.189672779841817,0.00289021885156301,0.0241888729911642,NA,"protein_coding"
"45","ENSGALG00000000839",187.901949999295,-1.92898915594857,0.762088006754998,0.000350976798466265,0.0057622110090386,"WNT11","protein_coding"
"46","ENSGALG00000000866",468.15916966462,-1.11684117434402,0.406915642088436,0.000293838924320362,0.00513314057179434,"SELENBP1","protein_coding"
"47","ENSGALG00000000883",6683.61114483636,0.393839031682133,0.156304458642608,0.00287086820835528,0.0241306000820896,NA,"protein_coding"
"48","ENSGALG00000000884",4262.42041365812,0.528787189373485,0.165312337705884,0.000213197235565526,0.00416922036993901,NA,"protein_coding"
"49","ENSGALG00000000902",200.455899149149,-1.40412390351491,0.40537402531326,2.50724898051803e-05,0.000926573403427323,NA,"protein_coding"
"50","ENSGALG00000000920",215.218794199273,-1.09190976804378,0.1960023890702,1.75065017582691e-09,9.01526485544998e-07,"CGN","protein_coding"
"51","ENSGALG00000001006",238.500413694876,-0.696349411832543,0.441410573126861,0.00644606179058882,0.0414420343748675,NA,"protein_coding"
"52","ENSGALG00000001021",131.924008373204,-1.37548447368051,0.829554382123889,0.00247042742485759,0.0216923223564661,"MYOCD","protein_coding"
"53","ENSGALG00000001028",37.640571004164,-0.249728058138799,0.462754393878206,0.00692570822181391,0.0434410338281783,NA,"protein_coding"
"54","ENSGALG00000001035",1337.86874087109,0.748371679774688,0.587957620672211,0.00814133003778509,0.0481713549420689,NA,"protein_coding"
"55","ENSGALG00000001038",1260.59124089519,0.757701974673773,0.281565820307142,0.000555669116553754,0.00781122127537666,NA,"protein_coding"
"56","ENSGALG00000001048",1538.3537058931,-0.820310822836077,0.248720707316151,7.4307626471685e-05,0.00197586664606035,NA,"protein_coding"
"57","ENSGALG00000001058",840.23756013374,-0.742548913604841,0.17314561140454,1.74630065962124e-06,0.000136251433936141,NA,"protein_coding"
"58","ENSGALG00000001079",29.0721403512181,-0.191515410697291,0.369858621141376,0.00218364388171831,0.0200446312113287,"WNT3","protein_coding"
"59","ENSGALG00000001132",45.9306826450103,1.08585897863045,0.719384658165995,0.00396419728370147,0.0300357448925473,NA,"protein_coding"
"60","ENSGALG00000001136",11462.9932234276,0.865499715785133,0.436736356696687,0.00285680774824855,0.0240647889327655,NA,"protein_coding"
"61","ENSGALG00000001143",1766.68202738537,-0.595024348469085,0.302206414477069,0.00448654716263984,0.0327968864416689,"ETS1","protein_coding"
"62","ENSGALG00000001158",1067.17886191073,-0.438276963492816,0.172477612269651,0.00217587298872239,0.020008965358793,NA,"protein_coding"
"63","ENSGALG00000001172",123.378563343054,0.987514266403496,0.556079436070866,0.00297114515380532,0.0245683613106548,"KBP","protein_coding"
