"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000067",740.296195379387,-0.440976766393476,0.136323624648995,0.000148897633590236,0.0104042993761808,NA,"protein_coding"
"2","ENSGALG00000000141",91.1694607396182,-0.162585957818548,0.309952237315347,0.0012053295179836,0.0379482899018186,"BLB1","protein_coding"
"3","ENSGALG00000000156",10220.9161666999,-0.225217457849663,0.0760233759850373,0.00119125992333627,0.0378505983188355,"BRD2","protein_coding"
"4","ENSGALG00000000164",148.189119000098,-0.0926057140143426,0.219204400956364,0.000169707535236087,0.011207352523042,"MYBPHL","protein_coding"
"5","ENSGALG00000000172",162.596879023574,-0.0443035244176755,0.190607814005123,8.83225963334209e-06,0.00159930378737076,"MYOG","protein_coding"
"6","ENSGALG00000000302",1769.68220506353,-0.0675328693497741,0.201962881786662,2.56530243440896e-11,2.15998464977234e-07,"TNNT2","protein_coding"
"7","ENSGALG00000000309",100.941432487202,-0.0840355338574316,0.213204352276736,1.04822753016731e-07,8.00018019536982e-05,NA,"protein_coding"
"8","ENSGALG00000000313",1180.57617487341,-0.0597882685252078,0.197544408673846,1.90490274860881e-07,0.000128314249146289,NA,"protein_coding"
"9","ENSGALG00000000374",1390.88594109045,-0.932217649455733,0.359051106640577,0.000396922931813267,0.0198933993206411,NA,"protein_coding"
"10","ENSGALG00000000379",778.278568406362,-0.932646868100438,0.306238030822805,0.000110190093599084,0.00867103353368491,"ITGB3","protein_coding"
"11","ENSGALG00000000404",3281.35970703256,0.334259737079959,0.123328156231735,0.00124668473647834,0.038521414609716,"COPS2","protein_coding"
"12","ENSGALG00000000557",231.088251089658,-0.563153107238998,0.237216399681118,0.00123030645653342,0.0382659062668062,NA,"protein_coding"
"13","ENSGALG00000000564",3050.41127938958,0.301484507036677,0.0887842758782715,0.000165123611567148,0.0110603900847002,NA,"protein_coding"
"14","ENSGALG00000000608",1910.67069320546,-0.147090802629526,0.28119884221944,0.00185668179095522,0.0488665727890582,"CDH1","protein_coding"
"15","ENSGALG00000000645",118.424164955161,-0.0980900734408309,0.222937028818343,0.00128302422915987,0.0392838691255495,NA,"protein_coding"
"16","ENSGALG00000000755",3306.23526266832,0.586408538612558,0.215549142630562,0.000476013913237906,0.0220488122949156,NA,"protein_coding"
"17","ENSGALG00000000839",1031.97798858628,-1.5269735970163,0.837418838365975,0.00152317182023003,0.043978892447771,"WNT11","protein_coding"
"18","ENSGALG00000000920",188.341800814095,-1.67642298400738,0.506240838487318,3.46546319556582e-05,0.00435510449353197,"CGN","protein_coding"
"19","ENSGALG00000000966",808.034515475003,-0.384706149663874,0.153068663950017,0.00165978227211957,0.0464297898048065,NA,"protein_coding"
"20","ENSGALG00000001049",385.95794266857,-0.458960771442559,0.18000360879522,0.00109431637607213,0.0364062896460049,"CASP1","protein_coding"
"21","ENSGALG00000001058",504.308260838615,-1.1157515259295,0.457688371483423,0.000530314466683411,0.023688317291641,NA,"protein_coding"
"22","ENSGALG00000001191",98.5131466314064,-0.0484076515847439,0.192079681944213,0.000283200195489755,0.0159501381004932,"MEOX1","protein_coding"
"23","ENSGALG00000001459",770.255319022408,-0.10597042300931,0.232655114446304,6.10698867639386e-06,0.00128552111638091,"TNNC1","protein_coding"
"24","ENSGALG00000001793",745.619046817704,-0.0843759620495617,0.213574411879338,9.25900786732345e-10,2.59869487476211e-06,"MYL10","protein_coding"
"25","ENSGALG00000001857",213.269996959516,-0.0844229581609433,0.21221102473139,0.000754853315848685,0.0292223674457284,NA,"protein_coding"
