"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000104",230.840238699782,1.09946146950179,0.302600030915692,1.01803409519525e-05,0.00907443082688747,NA,"protein_coding"
"2","ENSGALG00000000674",615.572941691516,0.604340797379323,0.211895541304045,0.000138198211203113,0.0449351267666273,NA,"protein_coding"
"3","ENSGALG00000000720",420.498190659746,1.36019691942959,0.307568747192638,3.90376558754286e-07,0.000788203780739148,NA,"protein_coding"
"4","ENSGALG00000001021",143.366371588121,1.31507318616801,0.332953226237545,2.97717524825014e-06,0.0036942098798421,"MYOCD","protein_coding"
"5","ENSGALG00000001136",111.296859459362,-2.40500829779924,0.751710977487482,4.16902466753138e-05,0.0217826607815213,NA,"protein_coding"
"6","ENSGALG00000001391",1330.68068342094,1.38932158217535,0.476438298460404,0.000111503681317574,0.039479119453429,"PLLP","protein_coding"
"7","ENSGALG00000001558",89.4165121636723,1.83766006093661,0.419520917208249,4.70467284612873e-07,0.000788203780739148,"MOV10","protein_coding"
"8","ENSGALG00000002564",3944.13188552169,1.42313315670559e-05,0.00144271277257565,8.63256853422815e-05,0.0324672664321001,"RGS4","protein_coding"
"9","ENSGALG00000002893",806.950605638741,1.96622802390354,0.461857680329321,7.94573527874882e-07,0.00122026629543385,NA,"protein_coding"
"10","ENSGALG00000003045",200.413113482701,-1.13957428394759,0.322895853553159,1.45939949827969e-05,0.0112063638974152,"E2F1","protein_coding"
"11","ENSGALG00000004444",116.41275202988,-1.02534815543902,0.345959478954815,9.90589518397736e-05,0.0357952435971605,NA,"protein_coding"
"12","ENSGALG00000004572",171.074691081257,2.62337830642908,0.330896194455958,1.06340865867163e-16,1.95975581706595e-12,"CNP3","protein_coding"
"13","ENSGALG00000004859",361.687879604838,1.15461744098266,0.294080438639419,3.28128917431899e-06,0.00377942988709529,NA,"protein_coding"
"14","ENSGALG00000006138",320.858332333088,0.869951233322839,0.273963650845137,5.09079142449532e-05,0.0247556335483,NA,"protein_coding"
"15","ENSGALG00000007367",102.8130388316,2.52082662310589,0.751197263926362,2.57354721471874e-05,0.0152993231032425,NA,"protein_coding"
"16","ENSGALG00000007690",42.7191140790902,-3.32933992361311,1.04037272753131,4.13285548730521e-05,0.0217826607815213,NA,"protein_coding"
"17","ENSGALG00000008077",223.69718995957,0.997832039142622,0.318912555729997,5.9038219866317e-05,0.0260657768185857,NA,"protein_coding"
"18","ENSGALG00000008135",725.364877917329,-2.7869176693532,0.910385223609643,6.02084476509179e-05,0.0260657768185857,"SATB2","protein_coding"
"19","ENSGALG00000009920",606.988163245653,1.68759612071377,0.599289399689209,0.00014740381469897,0.0461329932433836,"COCH","protein_coding"
"20","ENSGALG00000012285",86.8489809333602,1.86231227478916,0.623909890448959,8.82153814941405e-05,0.0325144253111103,NA,"protein_coding"
"21","ENSGALG00000013535",223.154189748246,-1.40324173312065,0.356064381759348,3.00684509184608e-06,0.0036942098798421,"CYP4V2","protein_coding"
"22","ENSGALG00000013575",86.1280874535889,2.92882097258688,0.431305800580394,5.87422347348506e-13,5.41280321964281e-09,"IFI6","protein_coding"
"23","ENSGALG00000013723",217.019112766572,1.88836653588557,0.373804540934935,1.83494679210984e-08,8.45405860794807e-05,NA,"protein_coding"
"24","ENSGALG00000014994",1376.1847624258,-1.34353947316675,0.236929571308739,6.10439210385045e-10,3.74992806939533e-06,NA,"protein_coding"
"25","ENSGALG00000016142",80.3790599093978,2.37256363668451,0.751833303964855,5.10453130845623e-05,0.0247556335483,"MX1","protein_coding"
"26","ENSGALG00000019842",560.593266680901,-3.23830180891181,0.681844805860971,7.3431499345668e-08,0.000169158637680164,"TFAP2D","protein_coding"
"27","ENSGALG00000020002",131.491371903945,1.16788316126369,0.340375809551778,2.15821978544985e-05,0.0137151146296742,NA,"protein_coding"
"28","ENSGALG00000025772",374.06996890388,1.8597209168926,0.597078474110551,6.08187315209282e-05,0.0260657768185857,"ELOVL3","protein_coding"
"29","ENSGALG00000026572",1136.86410451781,0.957554162030811,0.341108660516161,0.000157210775535706,0.0477317951515134,NA,"protein_coding"
"30","ENSGALG00000028982",299.129775799826,0.940281718637239,0.308153919349996,7.51812982034695e-05,0.0288649196789946,NA,"protein_coding"
"31","ENSGALG00000030287",2015.98709686548,-3.69487033616208,1.07507036574979,1.57680391017804e-05,0.0116235677042685,NA,"protein_coding"
"32","ENSGALG00000030356",42.9563991422721,1.81121871251026,0.641534245651462,0.000147693667662903,0.0461329932433836,NA,"protein_coding"
"33","ENSGALG00000030516",179.661568477379,-3.09067796261653e-06,0.00144269647638881,4.32659858900194e-07,0.000788203780739148,NA,"protein_coding"
"34","ENSGALG00000031293",372.572057971146,0.864919885915383,0.267739074764052,4.2551184987507e-05,0.0217826607815213,NA,"protein_coding"
"35","ENSGALG00000032398",335.739336841768,-1.48003566009983e-05,0.00144271460427351,6.72954634773733e-05,0.0270168661747975,NA,"protein_coding"
"36","ENSGALG00000032903",651.827865179883,-3.32766218933726e-06,0.00144269635136839,6.28992570845188e-05,0.0263447820184227,NA,"protein_coding"
"37","ENSGALG00000033591",406.278429729763,2.02016725564564,0.422046542420039,7.06855756067923e-08,0.000169158637680164,NA,"protein_coding"
"38","ENSGALG00000033671",547.350056328483,-6.87273869186816e-06,0.00144270022453911,2.27120770363801e-05,0.0139520289234483,NA,"protein_coding"
"39","ENSGALG00000033932",460.160924223232,1.21279609688163,0.361152739015329,2.72083150997475e-05,0.015669438717914,"BF1","protein_coding"
"40","ENSGALG00000037437",838.876936312417,-3.43045178395872e-06,0.00144269643968969,5.43032984619469e-05,0.0256603971116723,NA,"protein_coding"
"41","ENSGALG00000040971",416.014855839619,-2.36372003202717,0.777583392094513,6.74358806251388e-05,0.0270168661747975,NA,"protein_coding"
"42","ENSGALG00000042150",28.1409659505476,-3.03311928369583e-06,0.00144269625908294,1.84270277574636e-05,0.0123780755353675,NA,"lncRNA"
"43","ENSGALG00000043257",32.9475069837345,1.83635869581259,0.443844392500379,1.53460985289259e-06,0.00217548653684289,NA,"protein_coding"
"44","ENSGALG00000043904",44.0009196307717,-3.41598203776609,1.09903246268757,5.71129066883969e-05,0.0260657768185857,NA,"protein_coding"
"45","ENSGALG00000043906",115.578888816494,4.02416300114239,0.841748807231302,6.64974214817183e-08,0.000169158637680164,NA,"protein_coding"
"46","ENSGALG00000045085",336.191489330547,1.27764632829383,0.267091948974336,7.09639542042374e-08,0.000169158637680164,"IFIT5","protein_coding"
"47","ENSGALG00000047990",1109.98966186522,1.04666709054758,0.288312309808139,1.03403900029647e-05,0.00907443082688747,"SCRG1","protein_coding"
"48","ENSGALG00000049107",53.5790663042826,-1.81015216544,0.480007840566911,6.0919341208424e-06,0.00660401493605909,NA,"lncRNA"
"49","ENSGALG00000053549",170.989837172096,-4.3186904227704,1.21098698842227,9.6860709048313e-06,0.00907443082688747,NA,"protein_coding"
"50","ENSGALG00000055554",67.4644555512542,1.7111384404218,0.611759121056956,0.000157992267851881,0.0477317951515134,NA,"lncRNA"
"51","ENSGALG00000055664",12.8770874274573,4.7277092056644,1.17466964371657,1.39394228341268e-05,0.0111691140613097,NA,"protein_coding"
"52","ENSGALG00000057082",133.004851253416,-2.04358344220078e-06,0.00144269556998544,0.000138982159948872,0.0449351267666273,NA,"protein_coding"
"53","ENSGALG00000058187",183.186362483942,1.9199962402922,0.553504554055091,1.82130630220547e-05,0.0123780755353675,NA,"lncRNA"
"54","ENSGALG00000060636",149.048354739812,0.882977884356693,0.287682150912717,7.1646007800909e-05,0.0280928569736798,NA,"protein_coding"
"55","ENSGALG00000060941",2255.93178510403,-3.36612933502446,0.989291782110055,1.88065611259586e-05,0.0123780755353675,NA,"lncRNA"
"56","ENSGALG00000062028",41.2127784280226,-3.60051296858062e-06,0.00144269641570904,0.000125415534669797,0.0420233252441763,NA,"protein_coding"
"57","ENSGALG00000063349",19.1507374550237,2.689655908209,0.703990092266731,6.45105216024915e-06,0.00660480223673509,NA,"lncRNA"
"58","ENSGALG00000063933",6.43619461843225,5.93302764359593,2.77379339558732,0.000113538082968785,0.039479119453429,NA,"lncRNA"
"59","ENSGALG00000065060",40.5114799472627,1.80308649953749,0.621060099641406,0.000121540366616773,0.0414790262292686,NA,"lncRNA"
"60","ENSGALG00000067538",76.5790783410508,-2.35517790460291,0.661586508585567,1.25687141862072e-05,0.0105285833517097,NA,"lncRNA"
"61","ENSGALG00000068442",16862.2269153255,-0.945245247254223,0.288371357186857,4.02622467251078e-05,0.0217826607815213,"FABP7","protein_coding"
