"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000112",1202.58822960968,-0.236227245060397,0.506376292321473,1.15985705526722e-07,5.41189301987686e-05,"PLP1","protein_coding"
"2","ENSGALG00000000313",12.8542347252829,-0.234561465628716,0.456913478214726,0.00181023878926286,0.0488644787891765,NA,"protein_coding"
"3","ENSGALG00000000341",877.743444665447,-0.0734870164646353,0.245299550434,0.000114899718549279,0.00808804872253568,"JAC1","protein_coding"
"4","ENSGALG00000000436",1232.12318042672,-0.883969641639981,0.172840966729191,2.37740673293785e-08,1.49328574444646e-05,NA,"protein_coding"
"5","ENSGALG00000000585",302.876374336658,-1.38198036616658,0.389344532490044,1.77353232749763e-05,0.00229869495558443,"MYL4","protein_coding"
"6","ENSGALG00000000653",580.667968293464,-0.126114269103933,0.284173097254595,2.91861159988502e-06,0.000595798075471527,"CNTN2","protein_coding"
"7","ENSGALG00000000755",1963.82581986125,0.504011698111178,0.121839125707805,5.46548023088883e-06,0.00101268649134757,NA,"protein_coding"
"8","ENSGALG00000000793",2754.22163455701,-0.422330314879334,0.145131100721569,0.000818287206013294,0.0297712107805343,NA,"protein_coding"
"9","ENSGALG00000000802",883.356366187772,-0.981512905615193,0.318570622276791,0.000109857134473381,0.00783439678202965,"DHODH","protein_coding"
"10","ENSGALG00000000838",491.714789182837,0.429936112353567,0.146753911517124,0.000631102283513982,0.0251074079525539,NA,"protein_coding"
"11","ENSGALG00000000905",5052.80638265669,-0.497505513471571,0.108936931320277,7.95542436575132e-07,0.000240592657994601,NA,"protein_coding"
"12","ENSGALG00000001019",1746.82864475301,-0.553314345711283,0.188805920335583,0.000388970107783742,0.0181493452291894,NA,"protein_coding"
"13","ENSGALG00000001153",4271.16089780505,0.378014807558102,0.138502992402448,0.00145981682260644,0.0431107930017826,NA,"protein_coding"
"14","ENSGALG00000001238",1088.76616565262,-0.524842215593816,0.16401969863125,0.00018057480770112,0.0105548265955109,"STX8","protein_coding"
"15","ENSGALG00000001252",45.3852886573591,-1.16460322087416,0.606019220623743,0.00179190961482675,0.0487517950911695,NA,"protein_coding"
"16","ENSGALG00000001364",12494.0170068963,0.461143118633613,0.165078786691545,0.000866853253505995,0.0307751749630574,"CSNK1A1","protein_coding"
"17","ENSGALG00000001391",270.145775988676,-1.58491925352209,0.445270586052586,1.58988573262195e-05,0.00213500467971299,"PLLP","protein_coding"
"18","ENSGALG00000001428",3307.49315058619,0.339211794959646,0.107311810312747,0.000442890785819027,0.0199802470254434,"EFHD1","protein_coding"
"19","ENSGALG00000001449",2762.53715370991,1.4353353964036,0.415287936396883,2.72765430794161e-05,0.00315924273070883,"STRA6","protein_coding"
"20","ENSGALG00000001501",6080.26234704127,0.517343829193961,0.190088245325287,0.000826479178396881,0.0298967417939981,"MAPK3","protein_coding"
"21","ENSGALG00000001503",2653.50213596046,0.510740573857404,0.207831265123029,0.0017213519752723,0.0477273329510559,NA,"protein_coding"
"22","ENSGALG00000001583",303.835549053303,-0.859631044699862,0.193380590999049,6.44189683721048e-07,0.000210405234496969,NA,"protein_coding"
"23","ENSGALG00000001597",2142.81882983992,-0.341671390411341,0.108405286548752,0.00046588545175945,0.020568997202184,NA,"protein_coding"
"24","ENSGALG00000001633",137.201234251194,-1.23105220652761,0.618511130495361,0.00147700847645155,0.043236226076352,NA,"protein_coding"
"25","ENSGALG00000001634",25508.4410896255,-0.67837618975142,0.295836137945157,0.00188030662089091,0.0494898869063574,"RPL23","protein_coding"
"26","ENSGALG00000001658",29903.1174857356,-0.800725253886515,0.20016760537045,4.80291154505495e-06,0.000901567223474625,"RPL19","protein_coding"
"27","ENSGALG00000001727",115.149742899444,-1.79196213029859,0.797797982115654,0.00068884074981974,0.0265944640314567,NA,"protein_coding"
"28","ENSGALG00000002157",22675.1754176698,-0.753214385327546,0.233505243927753,9.40546792966887e-05,0.00701373044563572,"RPS17","protein_coding"
"29","ENSGALG00000002159",2741.37484378287,0.573775632769287,0.152706307583144,2.09575716245827e-05,0.00256159543584204,"ACOX1","protein_coding"
"30","ENSGALG00000002198",794.776717817444,-1.09426182419629,0.566244501602518,0.00180009383626081,0.0487517950911695,"FHOD1","protein_coding"
"31","ENSGALG00000002203",55.092451436433,-2.72866518120794,0.679193234852025,2.30691898625021e-06,0.000500695397154161,"FGF18","protein_coding"
"32","ENSGALG00000002314",69.3564762866152,1.70969767782308,0.74882391943196,0.000710584516162631,0.0272407411583378,"CDHR1","protein_coding"
"33","ENSGALG00000002500",1862.76767332374,-1.40919246364711,0.627662680633188,0.000787237719655214,0.0293221940678598,"GMPPB","protein_coding"
"34","ENSGALG00000002577",31.5016038893694,-1.80010556731006,0.762767239040519,0.000561356683058188,0.0230919798262551,NA,"protein_coding"
"35","ENSGALG00000002579",683.926110755266,0.918979973376495,0.32948051811047,0.000297648444941431,0.0152718501083461,"RIMBP2","protein_coding"
"36","ENSGALG00000002605",2122.54118903003,-0.951474205269471,0.350161244796933,0.000340229210940217,0.0166855352668609,NA,"protein_coding"
"37","ENSGALG00000002632",1560.21472173594,-0.926289617754404,0.33888047623751,0.000335470089315724,0.0165016928572744,"CALCRL","protein_coding"
"38","ENSGALG00000002714",567.430421626408,0.74802269582963,0.225983418018502,7.34903113638695e-05,0.00615471935837617,NA,"protein_coding"
"39","ENSGALG00000002750",7684.90396378927,0.596376600304531,0.248382362053196,0.00127643299956838,0.0394435824545451,NA,"protein_coding"
"40","ENSGALG00000002774",7342.56581275575,0.614410982262571,0.181579184997518,7.56373280236383e-05,0.00616439282104184,"TSPAN3","protein_coding"
"41","ENSGALG00000002832",873.861240655415,-0.557965491434682,0.163722208108383,7.99047143470433e-05,0.00622672374471631,NA,"protein_coding"
"42","ENSGALG00000002855",1026.16953767698,-1.14365056788218,0.463639717859997,0.000553063775836164,0.0229569855730714,NA,"protein_coding"
"43","ENSGALG00000002868",16172.9530079175,-0.984629263327738,0.284456837340496,3.09841806063222e-05,0.00344219492164523,"RPL26L1","protein_coding"
"44","ENSGALG00000002932",16170.16027417,-0.790750139443111,0.289982701171669,0.000386051992926206,0.0181167100473502,"NME2","protein_coding"
"45","ENSGALG00000002988",1075.29377821922,-1.92274184887007,0.512624519548782,7.06124007940904e-06,0.00119057029042581,NA,"protein_coding"
