"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name","gene_biotype"
"1","ENSGALG00000000150",22653.7126471997,-0.356959073186655,0.153657914896268,0.00463099655547992,0.0480840261800769,"RPL9","protein_coding"
"2","ENSGALG00000000242",582.773595757913,-1.58067523222472,0.234136748656129,7.84729809417062e-13,4.8307385786374e-10,"EBF2","protein_coding"
"3","ENSGALG00000000244",487.298902860135,1.06950905577303,0.360999949947698,0.000155576917598359,0.00400383002106696,"CAMK4","protein_coding"
"4","ENSGALG00000000311",631.853402928957,1.06708806440088,0.166197837709153,9.4036640475283e-12,3.8121536618041e-09,NA,"protein_coding"
"5","ENSGALG00000000505",453.242925194988,-1.28220972537891,0.220093006902333,3.32014171924818e-10,8.11530522288589e-08,"KCNH6","protein_coding"
"6","ENSGALG00000000507",189.694751088327,1.63163825085195,0.317850927825168,1.46712938908899e-08,1.99878340787279e-06,NA,"protein_coding"
"7","ENSGALG00000000528",1199.86132431,-0.697191481342143,0.235281037478172,0.000247877023610994,0.00580276621047653,NA,"protein_coding"
"8","ENSGALG00000000535",1076.00837132902,0.385384341008923,0.169317292586118,0.00477799046819643,0.0493029446643059,NA,"protein_coding"
"9","ENSGALG00000000540",935.140041282637,-0.393389268934146,0.170364937309612,0.00418511158666374,0.0448653535544515,"GAS8","protein_coding"
"10","ENSGALG00000000542",2509.63270033562,-0.556894233563067,0.206663824117424,0.000671781955830545,0.012163058701372,"ZNF593","protein_coding"
"11","ENSGALG00000000557",146.968113637803,-0.724411952375435,0.37016498697172,0.0029040181110008,0.035309206307933,NA,"protein_coding"
"12","ENSGALG00000000558",389.754489329995,0.949115028452688,0.39459938366506,0.000798427911286435,0.013695222201746,NA,"protein_coding"
"13","ENSGALG00000000618",1208.52764174747,-0.491469928772936,0.190329015500413,0.0013434702031707,0.0198229469203993,"ZCCHC17","protein_coding"
"14","ENSGALG00000000678",1145.39965375626,0.556283303306611,0.264202106651298,0.00333010762773643,0.0384640159003525,"CITED4","protein_coding"
"15","ENSGALG00000000684",1374.02759266623,-0.669731384664341,0.184762389884453,2.69849091102741e-05,0.000996702609604146,NA,"protein_coding"
"16","ENSGALG00000000703",382.937081564358,-1.57088611441311,0.428192640282253,1.06087770629037e-05,0.000477854969004125,NA,"protein_coding"
"17","ENSGALG00000000713",6945.15488357212,-0.720262458467827,0.304102008411016,0.0011453938494042,0.0175461669778316,"ZFHX3","protein_coding"
"18","ENSGALG00000000719",2707.60294679225,-0.314229982583293,0.125604700531241,0.00392807621111523,0.0432088383222675,"RPL22","protein_coding"
"19","ENSGALG00000000785",1329.16821163582,-1.96894583530081,0.22180337225633,3.54442022108832e-20,1.96372694982363e-16,NA,"protein_coding"
"20","ENSGALG00000000791",639.617657390396,0.66749345086008,0.212884497890224,0.000156318217047038,0.00401571110593327,NA,"protein_coding"
"21","ENSGALG00000000920",224.694510271737,-0.748695579255672,0.309163334732771,0.00100774670636495,0.0161210375423405,"CGN","protein_coding"
